
num,lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm3,adm4,indiv
3587,,,31,,,20200305,20200305,adm0,Greece,,,,
3588,,,45,,,20200306,20200306,adm0,Greece,,,,
3589,,,46,,,20200307,20200307,adm0,Greece,,,,
3590,,,73,,,20200308,20200309,adm0,Greece,,,,
3591,,,89,,,20200310,20200310,adm0,Greece,,,,
3592,,,99,,,20200311,20200312,adm0,Greece,,,,
3593,,,190,,,20200313,20200313,adm0,Greece,,,,
3594,,,228,,,20200314,20200314,adm0,Greece,,,,
3595,,,331,,,20200315,20200316,adm0,Greece,,,,
3596,,,387,,,20200317,20200317,adm0,Greece,,,,
3597,,,418,,,20200318,20200319,adm0,Greece,,,,
3598,,,495,,,20200320,20200320,adm0,Greece,,,,
3599,,,530,,,20200321,20200321,adm0,Greece,,,,
3600,,,624,,,20200322,20200322,adm0,Greece,,,,
3601,,,695,,,20200323,20200323,adm0,Greece,,,,
3602,,,743,,,20200324,20200324,adm0,Greece,,,,
3603,,,821,,,20200325,20200325,adm0,Greece,,,,
3604,,,892,,,20200326,20200326,adm0,Greece,,,,
3605,,,966,,,20200327,20200327,adm0,Greece,,,,
3606,,,1061,,,20200328,20200328,adm0,Greece,,,,
3607,,,1156,,,20200329,20200329,adm0,Greece,,,,
3608,,,1212,,,20200330,20200330,adm0,Greece,,,,
3609,,,1314,,,20200331,20200331,adm0,Greece,,,,
3610,,,1415,,,20200401,20200401,adm0,Greece,,,,
3611,,,1544,,,20200402,20200402,adm0,Greece,,,,
3612,,,1613,,,20200403,20200403,adm0,Greece,,,,
3613,,,1673,,,20200404,20200404,adm0,Greece,,,,
3614,,,1735,,,20200405,20200405,adm0,Greece,,,,
3615,,,1755,,,20200406,20200406,adm0,Greece,,,,
3616,,,1832,,,20200407,20200407,adm0,Greece,,,,
3617,,,1884,,,20200408,20200408,adm0,Greece,,,,
3618,,,1955,,,20200409,20200409,adm0,Greece,,,,
3619,,,2011,,,20200410,20200410,adm0,Greece,,,,
3620,,,2081,,,20200411,20200411,adm0,Greece,,,,
3621,,,2114,,,20200412,20200412,adm0,Greece,,,,
3622,,,1,,,20200314,20200315,adm0,Guatemala,,,,
3623,,,2,,,20200316,20200316,adm0,Guatemala,,,,
3624,,,6,,,20200317,20200318,adm0,Guatemala,,,,
3625,,,9,,,20200319,20200319,adm0,Guatemala,,,,
3626,,,12,,,20200320,20200320,adm0,Guatemala,,,,
3627,,,17,,,20200321,20200321,adm0,Guatemala,,,,
3628,,,19,,,20200322,20200322,adm0,Guatemala,,,,
3629,,,20,,,20200323,20200323,adm0,Guatemala,,,,
3630,,,21,,,20200324,20200324,adm0,Guatemala,,,,
3631,,,24,,,20200325,20200325,adm0,Guatemala,,,,
3632,,,25,,,20200326,20200326,adm0,Guatemala,,,,
3633,,,28,,,20200327,20200327,adm0,Guatemala,,,,
3634,,,34,,,20200328,20200329,adm0,Guatemala,,,,
3635,,,36,,,20200330,20200330,adm0,Guatemala,,,,
3636,,,38,,,20200331,20200331,adm0,Guatemala,,,,
3637,,,39,,,20200401,20200401,adm0,Guatemala,,,,
3638,,,47,,,20200402,20200402,adm0,Guatemala,,,,
3639,,,50,,,20200403,20200403,adm0,Guatemala,,,,
3640,,,61,,,20200404,20200405,adm0,Guatemala,,,,
3641,,,70,,,20200406,20200406,adm0,Guatemala,,,,
3642,,,77,,,20200407,20200407,adm0,Guatemala,,,,
3643,,,87,,,20200408,20200408,adm0,Guatemala,,,,
3644,,,95,,,20200409,20200409,adm0,Guatemala,,,,
3645,,,126,,,20200410,20200410,adm0,Guatemala,,,,
3646,,,137,,,20200411,20200411,adm0,Guatemala,,,,
3647,,,155,,,20200412,20200412,adm0,Guatemala,,,,
3648,,,1,,,20200313,20200320,adm0,Guinea,,,,
3649,,,2,,,20200321,20200322,adm0,Guinea,,,,
3650,,,4,,,20200323,20200326,adm0,Guinea,,,,
3651,,,8,,,20200327,20200328,adm0,Guinea,,,,
3652,,,16,,,20200329,20200329,adm0,Guinea,,,,
3653,,,22,,,20200330,20200331,adm0,Guinea,,,,
3654,,,30,,,20200401,20200401,adm0,Guinea,,,,
3655,,,52,,,20200402,20200402,adm0,Guinea,,,,
3656,,,73,,,20200403,20200403,adm0,Guinea,,,,
3657,,,111,,,20200404,20200404,adm0,Guinea,,,,
3658,,,121,,,20200405,20200405,adm0,Guinea,,,,
3659,,,128,,,20200406,20200406,adm0,Guinea,,,,
3660,,,144,,,20200407,20200407,adm0,Guinea,,,,
3661,,,164,,,20200408,20200408,adm0,Guinea,,,,
3662,,,194,,,20200409,20200409,adm0,Guinea,,,,
3663,,,212,,,20200410,20200410,adm0,Guinea,,,,
3664,,,250,,,20200411,20200412,adm0,Guinea,,,,
3665,,,1,,,20200312,20200314,adm0,Guyana,,,,
3666,,,4,,,20200315,20200316,adm0,Guyana,,,,
3667,,,7,,,20200317,20200321,adm0,Guyana,,,,
3668,,,19,,,20200322,20200322,adm0,Guyana,,,,
3669,,,20,,,20200323,20200323,adm0,Guyana,,,,
3670,,,5,,,20200324,20200327,adm0,Guyana,,,,
3671,,,8,,,20200328,20200330,adm0,Guyana,,,,
3672,,,12,,,20200331,20200331,adm0,Guyana,,,,
3673,,,19,,,20200401,20200402,adm0,Guyana,,,,
3674,,,23,,,20200403,20200404,adm0,Guyana,,,,
3675,,,24,,,20200405,20200405,adm0,Guyana,,,,
3676,,,31,,,20200406,20200406,adm0,Guyana,,,,
3677,,,33,,,20200407,20200407,adm0,Guyana,,,,
3678,,,37,,,20200408,20200410,adm0,Guyana,,,,
3679,,,45,,,20200411,20200412,adm0,Guyana,,,,
3680,,,2,,,20200320,20200322,adm0,Haiti,,,,
3681,,,6,,,20200323,20200323,adm0,Haiti,,,,
3682,,,7,,,20200324,20200324,adm0,Haiti,,,,
3683,,,8,,,20200325,20200328,adm0,Haiti,,,,
3684,,,15,,,20200329,20200331,adm0,Haiti,,,,
3685,,,16,,,20200401,20200402,adm0,Haiti,,,,
3686,,,18,,,20200403,20200403,adm0,Haiti,,,,
3687,,,20,,,20200404,20200404,adm0,Haiti,,,,
3688,,,21,,,20200405,20200405,adm0,Haiti,,,,
3689,,,24,,,20200406,20200406,adm0,Haiti,,,,
3690,,,25,,,20200407,20200407,adm0,Haiti,,,,
3691,,,27,,,20200408,20200408,adm0,Haiti,,,,
3692,,,30,,,20200409,20200409,adm0,Haiti,,,,
3693,,,31,,,20200410,20200410,adm0,Haiti,,,,
3694,,,33,,,20200411,20200412,adm0,Haiti,,,,
3695,,,1,,,20200306,20200323,adm0,Holy See,,,,
3696,,,4,,,20200324,20200327,adm0,Holy See,,,,
3697,,,6,,,20200328,20200401,adm0,Holy See,,,,
3698,,,7,,,20200402,20200407,adm0,Holy See,,,,
3699,,,8,,,20200408,20200412,adm0,Holy See,,,,
3700,,,2,,,20200311,20200314,adm0,Honduras,,,,
3701,,,3,,,20200315,20200315,adm0,Honduras,,,,
3702,,,6,,,20200316,20200316,adm0,Honduras,,,,
3703,,,8,,,20200317,20200317,adm0,Honduras,,,,
3704,,,9,,,20200318,20200318,adm0,Honduras,,,,
3705,,,12,,,20200319,20200319,adm0,Honduras,,,,
3706,,,24,,,20200320,20200321,adm0,Honduras,,,,
3707,,,26,,,20200322,20200322,adm0,Honduras,,,,
3708,,,30,,,20200323,20200324,adm0,Honduras,,,,
3709,,,36,,,20200325,20200325,adm0,Honduras,,,,
3710,,,52,,,20200326,20200326,adm0,Honduras,,,,
3711,,,68,,,20200327,20200327,adm0,Honduras,,,,
3712,,,95,,,20200328,20200328,adm0,Honduras,,,,
3713,,,110,,,20200329,20200329,adm0,Honduras,,,,
3714,,,139,,,20200330,20200330,adm0,Honduras,,,,
3715,,,141,,,20200331,20200331,adm0,Honduras,,,,
3716,,,172,,,20200401,20200401,adm0,Honduras,,,,
3717,,,219,,,20200402,20200402,adm0,Honduras,,,,
3718,,,222,,,20200403,20200403,adm0,Honduras,,,,
3719,,,264,,,20200404,20200404,adm0,Honduras,,,,
3720,,,268,,,20200405,20200405,adm0,Honduras,,,,
3721,,,298,,,20200406,20200406,adm0,Honduras,,,,
3722,,,305,,,20200407,20200407,adm0,Honduras,,,,
3723,,,312,,,20200408,20200408,adm0,Honduras,,,,
3724,,,343,,,20200409,20200409,adm0,Honduras,,,,
3725,,,382,,,20200410,20200410,adm0,Honduras,,,,
3726,,,392,,,20200411,20200411,adm0,Honduras,,,,
3727,,,393,,,20200412,20200412,adm0,Honduras,,,,
3728,,,2,,,20200304,20200306,adm0,Hungary,,,,
3729,,,4,,,20200307,20200307,adm0,Hungary,,,,
3730,,,7,,,20200308,20200308,adm0,Hungary,,,,
3731,,,9,,,20200309,20200310,adm0,Hungary,,,,
3732,,,13,,,20200311,20200312,adm0,Hungary,,,,
3733,,,19,,,20200313,20200313,adm0,Hungary,,,,
3734,,,30,,,20200314,20200314,adm0,Hungary,,,,
3735,,,32,,,20200315,20200315,adm0,Hungary,,,,
3736,,,39,,,20200316,20200316,adm0,Hungary,,,,
3737,,,50,,,20200317,20200317,adm0,Hungary,,,,
3738,,,58,,,20200318,20200318,adm0,Hungary,,,,
3739,,,73,,,20200319,20200319,adm0,Hungary,,,,
3740,,,85,,,20200320,20200320,adm0,Hungary,,,,
3741,,,103,,,20200321,20200321,adm0,Hungary,,,,
3742,,,131,,,20200322,20200322,adm0,Hungary,,,,
3743,,,167,,,20200323,20200323,adm0,Hungary,,,,
3744,,,187,,,20200324,20200324,adm0,Hungary,,,,
3745,,,226,,,20200325,20200325,adm0,Hungary,,,,
3746,,,261,,,20200326,20200326,adm0,Hungary,,,,
3747,,,300,,,20200327,20200327,adm0,Hungary,,,,
3748,,,343,,,20200328,20200328,adm0,Hungary,,,,
3749,,,408,,,20200329,20200329,adm0,Hungary,,,,
3750,,,447,,,20200330,20200330,adm0,Hungary,,,,
3751,,,492,,,20200331,20200331,adm0,Hungary,,,,
3752,,,525,,,20200401,20200401,adm0,Hungary,,,,
3753,,,585,,,20200402,20200402,adm0,Hungary,,,,
3754,,,623,,,20200403,20200403,adm0,Hungary,,,,
3755,,,678,,,20200404,20200404,adm0,Hungary,,,,
3756,,,733,,,20200405,20200405,adm0,Hungary,,,,
3757,,,744,,,20200406,20200406,adm0,Hungary,,,,
3758,,,817,,,20200407,20200407,adm0,Hungary,,,,
3759,,,895,,,20200408,20200408,adm0,Hungary,,,,
3760,,,980,,,20200409,20200409,adm0,Hungary,,,,
3761,,,1190,,,20200410,20200410,adm0,Hungary,,,,
3762,,,1310,,,20200411,20200411,adm0,Hungary,,,,
3763,,,1410,,,20200412,20200412,adm0,Hungary,,,,
3764,,,1,,,20200228,20200229,adm0,Iceland,,,,
3765,,,3,,,20200301,20200301,adm0,Iceland,,,,
3766,,,6,,,20200302,20200302,adm0,Iceland,,,,
3767,,,11,,,20200303,20200303,adm0,Iceland,,,,
3768,,,26,,,20200304,20200304,adm0,Iceland,,,,
3769,,,34,,,20200305,20200305,adm0,Iceland,,,,
3770,,,43,,,20200306,20200306,adm0,Iceland,,,,
3771,,,50,,,20200307,20200308,adm0,Iceland,,,,
3772,,,58,,,20200309,20200309,adm0,Iceland,,,,
3773,,,69,,,20200310,20200310,adm0,Iceland,,,,
3774,,,85,,,20200311,20200311,adm0,Iceland,,,,
3775,,,103,,,20200312,20200312,adm0,Iceland,,,,
3776,,,134,,,20200313,20200313,adm0,Iceland,,,,
3777,,,156,,,20200314,20200314,adm0,Iceland,,,,
3778,,,171,,,20200315,20200315,adm0,Iceland,,,,
3779,,,180,,,20200316,20200316,adm0,Iceland,,,,
3780,,,220,,,20200317,20200317,adm0,Iceland,,,,
3781,,,250,,,20200318,20200318,adm0,Iceland,,,,
3782,,,330,,,20200319,20200319,adm0,Iceland,,,,
3783,,,409,,,20200320,20200320,adm0,Iceland,,,,
3784,,,473,,,20200321,20200321,adm0,Iceland,,,,
3785,,,568,,,20200322,20200322,adm0,Iceland,,,,
3786,,,588,,,20200323,20200323,adm0,Iceland,,,,
3787,,,648,,,20200324,20200324,adm0,Iceland,,,,
3788,,,737,,,20200325,20200325,adm0,Iceland,,,,
3789,,,802,,,20200326,20200326,adm0,Iceland,,,,
3790,,,890,,,20200327,20200327,adm0,Iceland,,,,
3791,,,963,,,20200328,20200328,adm0,Iceland,,,,
3792,,,1020,,,20200329,20200329,adm0,Iceland,,,,
3793,,,1086,,,20200330,20200330,adm0,Iceland,,,,
3794,,,1135,,,20200331,20200331,adm0,Iceland,,,,
3795,,,1220,,,20200401,20200401,adm0,Iceland,,,,
3796,,,1319,,,20200402,20200402,adm0,Iceland,,,,
3797,,,1364,,,20200403,20200403,adm0,Iceland,,,,
3798,,,1417,,,20200404,20200404,adm0,Iceland,,,,
3799,,,1486,,,20200405,20200405,adm0,Iceland,,,,
3800,,,1562,,,20200406,20200406,adm0,Iceland,,,,
3801,,,1586,,,20200407,20200407,adm0,Iceland,,,,
3802,,,1616,,,20200408,20200408,adm0,Iceland,,,,
3803,,,1648,,,20200409,20200409,adm0,Iceland,,,,
3804,,,1675,,,20200410,20200410,adm0,Iceland,,,,
3805,,,1689,,,20200411,20200411,adm0,Iceland,,,,
3806,,,1701,,,20200412,20200412,adm0,Iceland,,,,
3807,,,1,,,20200130,20200201,adm0,India,,,,
3808,,,2,,,20200202,20200202,adm0,India,,,,
3809,,,3,,,20200203,20200301,adm0,India,,,,
3810,,,5,,,20200302,20200303,adm0,India,,,,
3811,,,28,,,20200304,20200304,adm0,India,,,,
3812,,,30,,,20200305,20200305,adm0,India,,,,
3813,,,31,,,20200306,20200306,adm0,India,,,,
3814,,,34,,,20200307,20200307,adm0,India,,,,
3815,,,39,,,20200308,20200308,adm0,India,,,,
3816,,,43,,,20200309,20200309,adm0,India,,,,
3817,,,56,,,20200310,20200310,adm0,India,,,,
3818,,,62,,,20200311,20200311,adm0,India,,,,
3819,,,73,,,20200312,20200312,adm0,India,,,,
3820,,,82,,,20200313,20200313,adm0,India,,,,
3821,,,102,,,20200314,20200314,adm0,India,,,,
3822,,,113,,,20200315,20200315,adm0,India,,,,
3823,,,119,,,20200316,20200316,adm0,India,,,,
3824,,,142,,,20200317,20200317,adm0,India,,,,
3825,,,156,,,20200318,20200318,adm0,India,,,,
3826,,,194,,,20200319,20200319,adm0,India,,,,
3827,,,244,,,20200320,20200320,adm0,India,,,,
3828,,,330,,,20200321,20200321,adm0,India,,,,
3829,,,396,,,20200322,20200322,adm0,India,,,,
3830,,,499,,,20200323,20200323,adm0,India,,,,
3831,,,536,,,20200324,20200324,adm0,India,,,,
3832,,,657,,,20200325,20200325,adm0,India,,,,
3833,,,727,,,20200326,20200326,adm0,India,,,,
3834,,,887,,,20200327,20200327,adm0,India,,,,
3835,,,987,,,20200328,20200328,adm0,India,,,,
3836,,,1024,,,20200329,20200329,adm0,India,,,,
3837,,,1251,,,20200330,20200330,adm0,India,,,,
3838,,,1397,,,20200331,20200331,adm0,India,,,,
3839,,,1998,,,20200401,20200401,adm0,India,,,,
3840,,,2543,,,20200402,20200402,adm0,India,,,,
3841,,,2567,,,20200403,20200403,adm0,India,,,,
3842,,,3082,,,20200404,20200404,adm0,India,,,,
3843,,,3588,,,20200405,20200405,adm0,India,,,,
3844,,,4778,,,20200406,20200406,adm0,India,,,,
3845,,,5311,,,20200407,20200407,adm0,India,,,,
3846,,,5916,,,20200408,20200408,adm0,India,,,,
3847,,,6725,,,20200409,20200409,adm0,India,,,,
3848,,,7598,,,20200410,20200410,adm0,India,,,,
3849,,,8446,,,20200411,20200411,adm0,India,,,,
3850,,,9205,,,20200412,20200412,adm0,India,,,,
3851,,,2,,,20200302,20200305,adm0,Indonesia,,,,
3852,,,4,,,20200306,20200307,adm0,Indonesia,,,,
3853,,,6,,,20200308,20200308,adm0,Indonesia,,,,
3854,,,19,,,20200309,20200309,adm0,Indonesia,,,,
3855,,,27,,,20200310,20200310,adm0,Indonesia,,,,
3856,,,34,,,20200311,20200312,adm0,Indonesia,,,,
3857,,,69,,,20200313,20200313,adm0,Indonesia,,,,
3858,,,96,,,20200314,20200314,adm0,Indonesia,,,,
3859,,,117,,,20200315,20200315,adm0,Indonesia,,,,
3860,,,134,,,20200316,20200316,adm0,Indonesia,,,,
3861,,,172,,,20200317,20200317,adm0,Indonesia,,,,
3862,,,227,,,20200318,20200318,adm0,Indonesia,,,,
3863,,,311,,,20200319,20200319,adm0,Indonesia,,,,
3864,,,369,,,20200320,20200320,adm0,Indonesia,,,,
3865,,,450,,,20200321,20200321,adm0,Indonesia,,,,
3866,,,514,,,20200322,20200322,adm0,Indonesia,,,,
3867,,,579,,,20200323,20200323,adm0,Indonesia,,,,
3868,,,686,,,20200324,20200324,adm0,Indonesia,,,,
3869,,,790,,,20200325,20200325,adm0,Indonesia,,,,
3870,,,893,,,20200326,20200326,adm0,Indonesia,,,,
3871,,,1046,,,20200327,20200327,adm0,Indonesia,,,,
3872,,,1155,,,20200328,20200328,adm0,Indonesia,,,,
3873,,,1285,,,20200329,20200329,adm0,Indonesia,,,,
3874,,,1414,,,20200330,20200330,adm0,Indonesia,,,,
3875,,,1528,,,20200331,20200331,adm0,Indonesia,,,,
3876,,,1677,,,20200401,20200401,adm0,Indonesia,,,,
3877,,,1790,,,20200402,20200402,adm0,Indonesia,,,,
3878,,,1986,,,20200403,20200403,adm0,Indonesia,,,,
3879,,,2092,,,20200404,20200404,adm0,Indonesia,,,,
3880,,,2273,,,20200405,20200405,adm0,Indonesia,,,,
3881,,,2491,,,20200406,20200406,adm0,Indonesia,,,,
3882,,,2738,,,20200407,20200407,adm0,Indonesia,,,,
3883,,,2956,,,20200408,20200408,adm0,Indonesia,,,,
3884,,,3293,,,20200409,20200409,adm0,Indonesia,,,,
3885,,,3512,,,20200410,20200410,adm0,Indonesia,,,,
3886,,,3842,,,20200411,20200411,adm0,Indonesia,,,,
3887,,,4241,,,20200412,20200412,adm0,Indonesia,,,,
3888,,,2,,,20200219,20200219,adm0,Iran,,,,
3889,,,5,,,20200220,20200220,adm0,Iran,,,,
3890,,,18,,,20200221,20200221,adm0,Iran,,,,
3891,,,28,,,20200222,20200222,adm0,Iran,,,,
3892,,,43,,,20200223,20200223,adm0,Iran,,,,
3893,,,61,,,20200224,20200224,adm0,Iran,,,,
3894,,,95,,,20200225,20200225,adm0,Iran,,,,
3895,,,139,,,20200226,20200226,adm0,Iran,,,,
3896,,,245,,,20200227,20200227,adm0,Iran,,,,
3897,,,388,,,20200228,20200228,adm0,Iran,,,,
3898,,,593,,,20200229,20200229,adm0,Iran,,,,
3899,,,978,,,20200301,20200301,adm0,Iran,,,,
3900,,,1501,,,20200302,20200302,adm0,Iran,,,,
3901,,,2336,,,20200303,20200303,adm0,Iran,,,,
3902,,,2922,,,20200304,20200304,adm0,Iran,,,,
3903,,,3513,,,20200305,20200305,adm0,Iran,,,,
3904,,,4747,,,20200306,20200306,adm0,Iran,,,,
3905,,,5823,,,20200307,20200307,adm0,Iran,,,,
3906,,,6566,,,20200308,20200308,adm0,Iran,,,,
3907,,,7161,,,20200309,20200309,adm0,Iran,,,,
3908,,,8042,,,20200310,20200310,adm0,Iran,,,,
3909,,,9000,,,20200311,20200311,adm0,Iran,,,,
3910,,,10075,,,20200312,20200312,adm0,Iran,,,,
3911,,,11364,,,20200313,20200313,adm0,Iran,,,,
3912,,,12729,,,20200314,20200314,adm0,Iran,,,,
3913,,,13938,,,20200315,20200315,adm0,Iran,,,,
3914,,,14991,,,20200316,20200316,adm0,Iran,,,,
3915,,,16169,,,20200317,20200317,adm0,Iran,,,,
3916,,,17361,,,20200318,20200318,adm0,Iran,,,,
3917,,,18407,,,20200319,20200319,adm0,Iran,,,,
3918,,,19644,,,20200320,20200320,adm0,Iran,,,,
3919,,,20610,,,20200321,20200321,adm0,Iran,,,,
3920,,,21638,,,20200322,20200322,adm0,Iran,,,,
3921,,,23049,,,20200323,20200323,adm0,Iran,,,,
3922,,,24811,,,20200324,20200324,adm0,Iran,,,,
3923,,,27017,,,20200325,20200325,adm0,Iran,,,,
3924,,,29406,,,20200326,20200326,adm0,Iran,,,,
3925,,,32332,,,20200327,20200327,adm0,Iran,,,,
3926,,,35408,,,20200328,20200328,adm0,Iran,,,,
3927,,,38309,,,20200329,20200329,adm0,Iran,,,,
3928,,,41495,,,20200330,20200330,adm0,Iran,,,,
3929,,,44605,,,20200331,20200331,adm0,Iran,,,,
3930,,,47593,,,20200401,20200401,adm0,Iran,,,,
3931,,,50468,,,20200402,20200402,adm0,Iran,,,,
3932,,,53183,,,20200403,20200403,adm0,Iran,,,,
3933,,,55743,,,20200404,20200404,adm0,Iran,,,,
3934,,,58226,,,20200405,20200405,adm0,Iran,,,,
3935,,,60500,,,20200406,20200406,adm0,Iran,,,,
3936,,,62589,,,20200407,20200407,adm0,Iran,,,,
3937,,,64586,,,20200408,20200408,adm0,Iran,,,,
3938,,,66220,,,20200409,20200409,adm0,Iran,,,,
3939,,,68192,,,20200410,20200410,adm0,Iran,,,,
3940,,,70029,,,20200411,20200411,adm0,Iran,,,,
3941,,,71686,,,20200412,20200412,adm0,Iran,,,,
3942,,,1,,,20200224,20200225,adm0,Iraq,,,,
3943,,,5,,,20200226,20200226,adm0,Iraq,,,,
3944,,,7,,,20200227,20200228,adm0,Iraq,,,,
3945,,,13,,,20200229,20200229,adm0,Iraq,,,,
3946,,,19,,,20200301,20200301,adm0,Iraq,,,,
3947,,,26,,,20200302,20200302,adm0,Iraq,,,,
3948,,,32,,,20200303,20200303,adm0,Iraq,,,,
3949,,,35,,,20200304,20200305,adm0,Iraq,,,,
3950,,,40,,,20200306,20200306,adm0,Iraq,,,,
3951,,,54,,,20200307,20200307,adm0,Iraq,,,,
3952,,,60,,,20200308,20200309,adm0,Iraq,,,,
3953,,,71,,,20200310,20200312,adm0,Iraq,,,,
3954,,,101,,,20200313,20200313,adm0,Iraq,,,,
3955,,,110,,,20200314,20200314,adm0,Iraq,,,,
3956,,,116,,,20200315,20200315,adm0,Iraq,,,,
3957,,,124,,,20200316,20200316,adm0,Iraq,,,,
3958,,,154,,,20200317,20200317,adm0,Iraq,,,,
3959,,,164,,,20200318,20200318,adm0,Iraq,,,,
3960,,,192,,,20200319,20200319,adm0,Iraq,,,,
3961,,,208,,,20200320,20200320,adm0,Iraq,,,,
3962,,,214,,,20200321,20200321,adm0,Iraq,,,,
3963,,,233,,,20200322,20200322,adm0,Iraq,,,,
3964,,,266,,,20200323,20200323,adm0,Iraq,,,,
3965,,,316,,,20200324,20200324,adm0,Iraq,,,,
3966,,,346,,,20200325,20200325,adm0,Iraq,,,,
3967,,,382,,,20200326,20200326,adm0,Iraq,,,,
3968,,,458,,,20200327,20200327,adm0,Iraq,,,,
3969,,,506,,,20200328,20200328,adm0,Iraq,,,,
3970,,,547,,,20200329,20200329,adm0,Iraq,,,,
3971,,,630,,,20200330,20200330,adm0,Iraq,,,,
3972,,,694,,,20200331,20200331,adm0,Iraq,,,,
3973,,,728,,,20200401,20200401,adm0,Iraq,,,,
3974,,,772,,,20200402,20200402,adm0,Iraq,,,,
3975,,,820,,,20200403,20200403,adm0,Iraq,,,,
3976,,,878,,,20200404,20200404,adm0,Iraq,,,,
3977,,,961,,,20200405,20200405,adm0,Iraq,,,,
3978,,,1031,,,20200406,20200406,adm0,Iraq,,,,
3979,,,1122,,,20200407,20200407,adm0,Iraq,,,,
3980,,,1202,,,20200408,20200408,adm0,Iraq,,,,
3981,,,1232,,,20200409,20200409,adm0,Iraq,,,,
3982,,,1279,,,20200410,20200410,adm0,Iraq,,,,
3983,,,1318,,,20200411,20200411,adm0,Iraq,,,,
3984,,,1352,,,20200412,20200412,adm0,Iraq,,,,
3985,,,1,,,20200229,20200302,adm0,Ireland,,,,
3986,,,2,,,20200303,20200303,adm0,Ireland,,,,
3987,,,6,,,20200304,20200305,adm0,Ireland,,,,
3988,,,18,,,20200306,20200307,adm0,Ireland,,,,
3989,,,19,,,20200308,20200308,adm0,Ireland,,,,
3990,,,21,,,20200309,20200309,adm0,Ireland,,,,
3991,,,34,,,20200310,20200310,adm0,Ireland,,,,
3992,,,43,,,20200311,20200312,adm0,Ireland,,,,
3993,,,90,,,20200313,20200313,adm0,Ireland,,,,
3994,,,129,,,20200314,20200315,adm0,Ireland,,,,
3995,,,169,,,20200316,20200316,adm0,Ireland,,,,
3996,,,223,,,20200317,20200317,adm0,Ireland,,,,
3997,,,292,,,20200318,20200318,adm0,Ireland,,,,
3998,,,557,,,20200319,20200319,adm0,Ireland,,,,
3999,,,683,,,20200320,20200320,adm0,Ireland,,,,
4000,,,785,,,20200321,20200321,adm0,Ireland,,,,
4001,,,906,,,20200322,20200322,adm0,Ireland,,,,
4002,,,1125,,,20200323,20200323,adm0,Ireland,,,,
4003,,,1329,,,20200324,20200324,adm0,Ireland,,,,
4004,,,1564,,,20200325,20200325,adm0,Ireland,,,,
4005,,,1819,,,20200326,20200326,adm0,Ireland,,,,
4006,,,2121,,,20200327,20200327,adm0,Ireland,,,,
4007,,,2415,,,20200328,20200328,adm0,Ireland,,,,
4008,,,2615,,,20200329,20200329,adm0,Ireland,,,,
4009,,,2910,,,20200330,20200330,adm0,Ireland,,,,
4010,,,3235,,,20200331,20200331,adm0,Ireland,,,,
4011,,,3447,,,20200401,20200401,adm0,Ireland,,,,
4012,,,3849,,,20200402,20200402,adm0,Ireland,,,,
4013,,,4273,,,20200403,20200403,adm0,Ireland,,,,
4014,,,4604,,,20200404,20200404,adm0,Ireland,,,,
4015,,,4994,,,20200405,20200405,adm0,Ireland,,,,
4016,,,5364,,,20200406,20200406,adm0,Ireland,,,,
4017,,,5709,,,20200407,20200407,adm0,Ireland,,,,
4018,,,6074,,,20200408,20200408,adm0,Ireland,,,,
4019,,,6574,,,20200409,20200409,adm0,Ireland,,,,
4020,,,8089,,,20200410,20200410,adm0,Ireland,,,,
4021,,,8928,,,20200411,20200411,adm0,Ireland,,,,
4022,,,9655,,,20200412,20200412,adm0,Ireland,,,,
4023,,,1,,,20200221,20200225,adm0,Israel,,,,
4024,,,2,,,20200226,20200226,adm0,Israel,,,,
4025,,,3,,,20200227,20200227,adm0,Israel,,,,
4026,,,4,,,20200228,20200228,adm0,Israel,,,,
4027,,,7,,,20200229,20200229,adm0,Israel,,,,
4028,,,10,,,20200301,20200302,adm0,Israel,,,,
4029,,,12,,,20200303,20200303,adm0,Israel,,,,
4030,,,15,,,20200304,20200304,adm0,Israel,,,,
4031,,,20,,,20200305,20200305,adm0,Israel,,,,
4032,,,37,,,20200306,20200306,adm0,Israel,,,,
4033,,,43,,,20200307,20200307,adm0,Israel,,,,
4034,,,61,,,20200308,20200309,adm0,Israel,,,,
4035,,,75,,,20200310,20200310,adm0,Israel,,,,
4036,,,79,,,20200311,20200311,adm0,Israel,,,,
4037,,,100,,,20200312,20200312,adm0,Israel,,,,
4038,,,126,,,20200313,20200313,adm0,Israel,,,,
4039,,,155,,,20200314,20200314,adm0,Israel,,,,
4040,,,213,,,20200315,20200315,adm0,Israel,,,,
4041,,,218,,,20200316,20200316,adm0,Israel,,,,
4042,,,250,,,20200317,20200317,adm0,Israel,,,,
4043,,,304,,,20200318,20200318,adm0,Israel,,,,
4044,,,427,,,20200319,20200319,adm0,Israel,,,,
4045,,,529,,,20200320,20200320,adm0,Israel,,,,
4046,,,712,,,20200321,20200321,adm0,Israel,,,,
4047,,,883,,,20200322,20200322,adm0,Israel,,,,
4048,,,1071,,,20200323,20200323,adm0,Israel,,,,
4049,,,1238,,,20200324,20200324,adm0,Israel,,,,
4050,,,2369,,,20200325,20200325,adm0,Israel,,,,
4051,,,2693,,,20200326,20200326,adm0,Israel,,,,
4052,,,3035,,,20200327,20200327,adm0,Israel,,,,
